route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
31,H01J024A-Dimanche-10-_23FET-0000001-,52111896,"Cégep GRoy",0,310589
37,H01J024A-Dimanche-10-_23FET-0000001-,52111897,"Ottawa",1,370877
371,H01J024A-Dimanche-10-_23FET-0000001-,52111898,"Cégep GRoy",0,3710348
37,H01J024A-Dimanche-10-_23FET-0000001-,52111899,"Ottawa",1,370877
55,H01J024A-Dimanche-10-_23FET-0000001-,52111900,"Pob Allum",0,550518
55,H01J024A-Dimanche-10-_23FET-0000001-,52111901,"Ottawa",1,550519
67,H01J024A-Dimanche-10-_23FET-0000001-,52111902,"La Cité",0,670704
65,H01J024A-Dimanche-10-_23FET-0000001-,52111903,"La Gappe",1,650330
76,H01J024A-Dimanche-10-_23FET-0000001-,52111904,"Labrosse",0,760260
400,H01J024A-Dimanche-10-_23FET-0000001-,52111905,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52111906,"Lorrain",0,4000399
65,H01J024A-Dimanche-10-_23FET-0000001-,52111907,"La Gappe",1,650330
67,H01J024A-Dimanche-10-_23FET-0000001-,52111908,"Ottawa",1,670705
38,H01J024A-Dimanche-10-_23FET-0000001-,52115909,"Ottawa",1,380582
400,H01J024A-Dimanche-10-_23FET-0000001-,52115910,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52115911,"Lorrain",0,4000399
800,H01J024A-Dimanche-10-_23FET-0000001-,52115912,"Pob Allum",1,8000219
800,H01J024A-Dimanche-10-_23FET-0000001-,52115913,"Lorrain",0,8000218
400,H01J024A-Dimanche-10-_23FET-0000001-,52115914,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52115915,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52115916,"Ottawa",1,4000398
371,H01J024A-Dimanche-10-_23FET-0000001-,52115917,"Cégep GRoy",0,3710348
52,H01J024A-Dimanche-10-_23FET-0000001-,52115918,"Pob Allum",0,520605
55,H01J024A-Dimanche-10-_23FET-0000001-,52115919,"Ottawa",1,550519
38,H01J024A-Dimanche-10-_23FET-0000001-,52115920,"Freeman",0,380581
38,H01J024A-Dimanche-10-_23FET-0000001-,52115921,"Ottawa",1,380582
34,H01J024A-Dimanche-10-_23FET-0000001-,52115922,"Pob Allum",0,340536
34,H01J024A-Dimanche-10-_23FET-0000001-,52115923,"Ottawa",1,340537
371,H01J024A-Dimanche-10-_23FET-0000001-,52115924,"Cégep GRoy",0,3710348
37,H01J024A-Dimanche-10-_23FET-0000001-,52115925,"Ottawa",1,370877
67,H01J024A-Dimanche-10-_23FET-0000001-,52115926,"Ottawa",1,670705
59,H01J024A-Dimanche-10-_23FET-0000001-,52115927,"Pob Allum",0,591016
55,H01J024A-Dimanche-10-_23FET-0000001-,52115928,"Ottawa",1,550519
59,H01J024A-Dimanche-10-_23FET-0000001-,52115929,"Pob Allum",0,591016
52,H01J024A-Dimanche-10-_23FET-0000001-,52115930,"Rivermead",1,520607
52,H01J024A-Dimanche-10-_23FET-0000001-,52115931,"Pob Allum",0,520605
59,H01J024A-Dimanche-10-_23FET-0000001-,52115932,"Ottawa",1,591015
400,H01J024A-Dimanche-10-_23FET-0000001-,52115933,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52115934,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52115935,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52115936,"Lorrain",0,4000399
76,H01J024A-Dimanche-10-_23FET-0000001-,52115937,"La Cité",1,760261
65,H01J024A-Dimanche-10-_23FET-0000001-,52115938,"La Gappe",1,650330
66,H01J024A-Dimanche-10-_23FET-0000001-,52115939,"Promenades",0,660272
66,H01J024A-Dimanche-10-_23FET-0000001-,52115940,"La Gappe",1,660271
63,H01J024A-Dimanche-10-_23FET-0000001-,52115941,"La Cité",0,630197
69,H01J024A-Dimanche-10-_23FET-0000001-,52115942,"GD Jardins",0,690268
69,H01J024A-Dimanche-10-_23FET-0000001-,52115943,"La Gappe",1,690271
64,H01J024A-Dimanche-10-_23FET-0000001-,52115944,"Cégep GRoy",0,640404
400,H01J024A-Dimanche-10-_23FET-0000001-,52115945,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52115946,"Lorrain",0,4000399
77,H01J024A-Dimanche-10-_23FET-0000001-,52115947,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52115948,"Lorrain",0,780243
77,H01J024A-Dimanche-10-_23FET-0000001-,52115949,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52115950,"Lorrain",0,780243
75,H01J024A-Dimanche-10-_23FET-0000001-,52115951,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52115952,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52115953,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52115954,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52115955,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52115956,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52115957,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52115958,"La Cité",1,750236
67,H01J024A-Dimanche-10-_23FET-0000001-,52115959,"La Cité",0,670704
71,H01J024A-Dimanche-10-_23FET-0000001-,52115960,"Labrosse",0,710227
71,H01J024A-Dimanche-10-_23FET-0000001-,52115961,"La Cité",1,710229
400,H01J024A-Dimanche-10-_23FET-0000001-,52115962,"Ottawa",1,4000398
55,H01J024A-Dimanche-10-_23FET-0000001-,52115963,"Pob Allum",0,550518
55,H01J024A-Dimanche-10-_23FET-0000001-,52115964,"Ottawa",1,550519
400,H01J024A-Dimanche-10-_23FET-0000001-,52115965,"Lorrain",0,4000399
66,H01J024A-Dimanche-10-_23FET-0000001-,52115966,"Promenades",0,660272
66,H01J024A-Dimanche-10-_23FET-0000001-,52115967,"La Gappe",1,660271
371,H01J024A-Dimanche-10-_23FET-0000001-,52115968,"Ottawa",1,3710347
55,H01J024A-Dimanche-10-_23FET-0000001-,52115969,"Pob Allum",0,550518
59,H01J024A-Dimanche-10-_23FET-0000001-,52115970,"Ottawa",1,591015
67,H01J024A-Dimanche-10-_23FET-0000001-,52115971,"La Cité",0,670704
34,H01J024A-Dimanche-10-_23FET-0000001-,52115972,"Pob Allum",0,340536
59,H01J024A-Dimanche-10-_23FET-0000001-,52115973,"Ottawa",1,591015
67,H01J024A-Dimanche-10-_23FET-0000001-,52115974,"La Cité",0,670704
67,H01J024A-Dimanche-10-_23FET-0000001-,52115975,"Ottawa",1,670705
49,H01J024A-Dimanche-10-_23FET-0000001-,52115976,"Gal.Aylmer",1,490652
49,H01J024A-Dimanche-10-_23FET-0000001-,52115977,"Cégep GRoy",0,490651
64,H01J024A-Dimanche-10-_23FET-0000001-,52115978,"La Gappe",1,640408
400,H01J024A-Dimanche-10-_23FET-0000001-,52115979,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52115980,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52115981,"Ottawa",1,4000398
59,H01J024A-Dimanche-10-_23FET-0000001-,52115982,"Pob Allum",0,591016
52,H01J024A-Dimanche-10-_23FET-0000001-,52115983,"Rivermead",1,520607
34,H01J024A-Dimanche-10-_23FET-0000001-,52115984,"Pob Allum",0,340536
59,H01J024A-Dimanche-10-_23FET-0000001-,52115985,"Ottawa",1,591015
67,H01J024A-Dimanche-10-_23FET-0000001-,52115986,"La Cité",0,670704
67,H01J024A-Dimanche-10-_23FET-0000001-,52115987,"Ottawa",1,670705
67,H01J024A-Dimanche-10-_23FET-0000001-,52115988,"La Cité",0,670704
75,H01J024A-Dimanche-10-_23FET-0000001-,52115989,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52115990,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52115991,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52115992,"La Cité",1,750236
37,H01J024A-Dimanche-10-_23FET-0000001-,52115993,"Ottawa",1,370877
400,H01J024A-Dimanche-10-_23FET-0000001-,52115994,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52115995,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52115996,"Lorrain",0,4000399
76,H01J024A-Dimanche-10-_23FET-0000001-,52115997,"Labrosse",0,760260
800,H01J024A-Dimanche-10-_23FET-0000001-,52115998,"Pob Allum",1,8000219
59,H01J024A-Dimanche-10-_23FET-0000001-,52115999,"Ottawa",1,591015
31,H01J024A-Dimanche-10-_23FET-0000001-,52116000,"Ottawa",1,310588
33,H01J024A-Dimanche-10-_23FET-0000001-,52116001,"Freeman",0,331206
59,H01J024A-Dimanche-10-_23FET-0000001-,52116002,"Pob Allum",0,591016
55,H01J024A-Dimanche-10-_23FET-0000001-,52116003,"Ottawa",1,550519
34,H01J024A-Dimanche-10-_23FET-0000001-,52116004,"Pob Allum",0,340536
59,H01J024A-Dimanche-10-_23FET-0000001-,52116005,"Ottawa",1,591015
59,H01J024A-Dimanche-10-_23FET-0000001-,52116006,"Pob Allum",0,591016
52,H01J024A-Dimanche-10-_23FET-0000001-,52116007,"Rivermead",1,520607
52,H01J024A-Dimanche-10-_23FET-0000001-,52116008,"Pob Allum",0,520605
59,H01J024A-Dimanche-10-_23FET-0000001-,52116009,"Ottawa",1,591015
400,H01J024A-Dimanche-10-_23FET-0000001-,52116010,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116011,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116012,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116013,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116014,"Lorrain",0,4000399
65,H01J024A-Dimanche-10-_23FET-0000001-,52116015,"La Gappe",1,650330
66,H01J024A-Dimanche-10-_23FET-0000001-,52116016,"Promenades",0,660272
66,H01J024A-Dimanche-10-_23FET-0000001-,52116017,"La Gappe",1,660271
37,H01J024A-Dimanche-10-_23FET-0000001-,52116018,"Ottawa",1,370877
371,H01J024A-Dimanche-10-_23FET-0000001-,52116019,"Ottawa",1,3710347
400,H01J024A-Dimanche-10-_23FET-0000001-,52116020,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116021,"Ottawa",1,4000398
67,H01J024A-Dimanche-10-_23FET-0000001-,52116022,"La Cité",0,670704
97,H01J024A-Dimanche-10-_23FET-0000001-,52116023,"Ar Masson",0,970200
97,H01J024A-Dimanche-10-_23FET-0000001-,52116024,"Lorrain",1,970210
38,H01J024A-Dimanche-10-_23FET-0000001-,52116025,"Freeman",0,380581
38,H01J024A-Dimanche-10-_23FET-0000001-,52116026,"Ottawa",1,380582
31,H01J024A-Dimanche-10-_23FET-0000001-,52116027,"Ottawa",1,310588
33,H01J024A-Dimanche-10-_23FET-0000001-,52116028,"Freeman",0,331206
33,H01J024A-Dimanche-10-_23FET-0000001-,52116029,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116030,"Cégep GRoy",0,310589
400,H01J024A-Dimanche-10-_23FET-0000001-,52116031,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116032,"Lorrain",0,4000399
71,H01J024A-Dimanche-10-_23FET-0000001-,52116033,"La Cité",1,710229
67,H01J024A-Dimanche-10-_23FET-0000001-,52116034,"Ottawa",1,670705
37,H01J024A-Dimanche-10-_23FET-0000001-,52116035,"Cégep GRoy",0,370876
49,H01J024A-Dimanche-10-_23FET-0000001-,52116036,"Gal.Aylmer",1,490652
49,H01J024A-Dimanche-10-_23FET-0000001-,52116037,"Cégep GRoy",0,490651
34,H01J024A-Dimanche-10-_23FET-0000001-,52116038,"Ottawa",1,340537
371,H01J024A-Dimanche-10-_23FET-0000001-,52116039,"Cégep GRoy",0,3710348
52,H01J024A-Dimanche-10-_23FET-0000001-,52116040,"Rivermead",1,520607
52,H01J024A-Dimanche-10-_23FET-0000001-,52116041,"Pob Allum",0,520605
34,H01J024A-Dimanche-10-_23FET-0000001-,52116042,"Ottawa",1,340537
38,H01J024A-Dimanche-10-_23FET-0000001-,52116043,"Freeman",0,380581
39,H01J024A-Dimanche-10-_23FET-0000001-,52116044,"Vanier",1,390834
33,H01J024A-Dimanche-10-_23FET-0000001-,52116045,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116046,"Cégep GRoy",0,310589
67,H01J024A-Dimanche-10-_23FET-0000001-,52116047,"Ottawa",1,670705
34,H01J024A-Dimanche-10-_23FET-0000001-,52116048,"Pob Allum",0,340536
34,H01J024A-Dimanche-10-_23FET-0000001-,52116049,"Ottawa",1,340537
371,H01J024A-Dimanche-10-_23FET-0000001-,52116050,"Cégep GRoy",0,3710348
64,H01J024A-Dimanche-10-_23FET-0000001-,52116051,"La Gappe",1,640408
55,H01J024A-Dimanche-10-_23FET-0000001-,52116052,"Pob Allum",0,550518
59,H01J024A-Dimanche-10-_23FET-0000001-,52116053,"Ottawa",1,591015
67,H01J024A-Dimanche-10-_23FET-0000001-,52116054,"La Cité",0,670704
67,H01J024A-Dimanche-10-_23FET-0000001-,52116055,"Ottawa",1,670705
67,H01J024A-Dimanche-10-_23FET-0000001-,52116056,"La Cité",0,670704
71,H01J024A-Dimanche-10-_23FET-0000001-,52116057,"Labrosse",0,710227
77,H01J024A-Dimanche-10-_23FET-0000001-,52116058,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116059,"Lorrain",0,780243
77,H01J024A-Dimanche-10-_23FET-0000001-,52116060,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116061,"Lorrain",0,780243
76,H01J024A-Dimanche-10-_23FET-0000001-,52116062,"Labrosse",0,760260
400,H01J024A-Dimanche-10-_23FET-0000001-,52116063,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116064,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116065,"Ottawa",1,4000398
55,H01J024A-Dimanche-10-_23FET-0000001-,52116066,"Pob Allum",0,550518
55,H01J024A-Dimanche-10-_23FET-0000001-,52116067,"Ottawa",1,550519
400,H01J024A-Dimanche-10-_23FET-0000001-,52116068,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116069,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116070,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116071,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116072,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116073,"Lorrain",0,4000399
67,H01J024A-Dimanche-10-_23FET-0000001-,52116074,"Ottawa",1,670705
38,H01J024A-Dimanche-10-_23FET-0000001-,52116075,"Ottawa",1,380582
31,H01J024A-Dimanche-10-_23FET-0000001-,52116076,"Ottawa",1,310588
33,H01J024A-Dimanche-10-_23FET-0000001-,52116077,"Freeman",0,331206
33,H01J024A-Dimanche-10-_23FET-0000001-,52116078,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116079,"Cégep GRoy",0,310589
52,H01J024A-Dimanche-10-_23FET-0000001-,52116080,"Rivermead",1,520607
52,H01J024A-Dimanche-10-_23FET-0000001-,52116081,"Pob Allum",0,520605
34,H01J024A-Dimanche-10-_23FET-0000001-,52116082,"Ottawa",1,340537
55,H01J024A-Dimanche-10-_23FET-0000001-,52116083,"Pob Allum",0,550518
55,H01J024A-Dimanche-10-_23FET-0000001-,52116084,"Ottawa",1,550519
34,H01J024A-Dimanche-10-_23FET-0000001-,52116085,"Pob Allum",0,340536
59,H01J024A-Dimanche-10-_23FET-0000001-,52116086,"Ottawa",1,591015
97,H01J024A-Dimanche-10-_23FET-0000001-,52116087,"Ar Masson",0,970200
97,H01J024A-Dimanche-10-_23FET-0000001-,52116088,"Lorrain",1,970210
38,H01J024A-Dimanche-10-_23FET-0000001-,52116089,"Freeman",0,380581
38,H01J024A-Dimanche-10-_23FET-0000001-,52116090,"Ottawa",1,380582
59,H01J024A-Dimanche-10-_23FET-0000001-,52116091,"Pob Allum",0,591016
800,H01J024A-Dimanche-10-_23FET-0000001-,52116092,"Lorrain",0,8000218
400,H01J024A-Dimanche-10-_23FET-0000001-,52116093,"Ottawa",1,4000398
800,H01J024A-Dimanche-10-_23FET-0000001-,52116094,"Pob Allum",1,8000219
59,H01J024A-Dimanche-10-_23FET-0000001-,52116095,"Ottawa",1,591015
59,H01J024A-Dimanche-10-_23FET-0000001-,52116096,"Pob Allum",0,591016
800,H01J024A-Dimanche-10-_23FET-0000001-,52116097,"Lorrain",0,8000218
400,H01J024A-Dimanche-10-_23FET-0000001-,52116098,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116099,"Lorrain",0,4000399
71,H01J024A-Dimanche-10-_23FET-0000001-,52116100,"La Cité",1,710229
76,H01J024A-Dimanche-10-_23FET-0000001-,52116101,"Labrosse",0,760260
800,H01J024A-Dimanche-10-_23FET-0000001-,52116102,"Pob Allum",1,8000219
34,H01J024A-Dimanche-10-_23FET-0000001-,52116103,"Ottawa",1,340537
59,H01J024A-Dimanche-10-_23FET-0000001-,52116104,"Pob Allum",0,591016
52,H01J024A-Dimanche-10-_23FET-0000001-,52116105,"Rivermead",1,520607
52,H01J024A-Dimanche-10-_23FET-0000001-,52116106,"Pob Allum",0,520605
76,H01J024A-Dimanche-10-_23FET-0000001-,52116107,"La Cité",1,760261
97,H01J024A-Dimanche-10-_23FET-0000001-,52116108,"Ar Masson",0,970200
97,H01J024A-Dimanche-10-_23FET-0000001-,52116109,"Lorrain",1,970210
76,H01J024A-Dimanche-10-_23FET-0000001-,52116110,"La Cité",1,760261
77,H01J024A-Dimanche-10-_23FET-0000001-,52116111,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116112,"Lorrain",0,780243
77,H01J024A-Dimanche-10-_23FET-0000001-,52116113,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116114,"Lorrain",0,780243
77,H01J024A-Dimanche-10-_23FET-0000001-,52116115,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116116,"Lorrain",0,780243
77,H01J024A-Dimanche-10-_23FET-0000001-,52116117,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116118,"Lorrain",0,780243
37,H01J024A-Dimanche-10-_23FET-0000001-,52116119,"Ottawa",1,370877
55,H01J024A-Dimanche-10-_23FET-0000001-,52116120,"Pob Allum",0,550518
800,H01J024A-Dimanche-10-_23FET-0000001-,52116121,"Lorrain",0,8000218
400,H01J024A-Dimanche-10-_23FET-0000001-,52116122,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116123,"Lorrain",0,4000399
76,H01J024A-Dimanche-10-_23FET-0000001-,52116124,"La Cité",1,760261
97,H01J024A-Dimanche-10-_23FET-0000001-,52116125,"Ar Masson",0,970200
55,H01J024A-Dimanche-10-_23FET-0000001-,52116126,"Pob Allum",0,550518
55,H01J024A-Dimanche-10-_23FET-0000001-,52116127,"Ottawa",1,550519
55,H01J024A-Dimanche-10-_23FET-0000001-,52116128,"Pob Allum",0,550518
59,H01J024A-Dimanche-10-_23FET-0000001-,52116129,"Ottawa",1,591015
400,H01J024A-Dimanche-10-_23FET-0000001-,52116130,"Lorrain",0,4000399
66,H01J024A-Dimanche-10-_23FET-0000001-,52116131,"Promenades",0,660272
66,H01J024A-Dimanche-10-_23FET-0000001-,52116132,"La Gappe",1,660271
64,H01J024A-Dimanche-10-_23FET-0000001-,52116133,"Cégep GRoy",0,640404
38,H01J024A-Dimanche-10-_23FET-0000001-,52116134,"Ottawa",1,380582
67,H01J024A-Dimanche-10-_23FET-0000001-,52116135,"La Cité",0,670704
71,H01J024A-Dimanche-10-_23FET-0000001-,52116136,"Labrosse",0,710227
71,H01J024A-Dimanche-10-_23FET-0000001-,52116137,"La Cité",1,710229
71,H01J024A-Dimanche-10-_23FET-0000001-,52116138,"Labrosse",0,710227
71,H01J024A-Dimanche-10-_23FET-0000001-,52116139,"La Cité",1,710229
71,H01J024A-Dimanche-10-_23FET-0000001-,52116140,"Labrosse",0,710227
97,H01J024A-Dimanche-10-_23FET-0000001-,52116141,"Ar Masson",0,970200
33,H01J024A-Dimanche-10-_23FET-0000001-,52116142,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116143,"Cégep GRoy",0,310589
31,H01J024A-Dimanche-10-_23FET-0000001-,52116144,"Ottawa",1,310588
33,H01J024A-Dimanche-10-_23FET-0000001-,52116145,"Freeman",0,331206
39,H01J024A-Dimanche-10-_23FET-0000001-,52116146,"Vanier",1,390834
39,H01J024A-Dimanche-10-_23FET-0000001-,52116147,"Freeman",0,390833
31,H01J024A-Dimanche-10-_23FET-0000001-,52116148,"Ottawa",1,310588
33,H01J024A-Dimanche-10-_23FET-0000001-,52116149,"Freeman",0,331206
65,H01J024A-Dimanche-10-_23FET-0000001-,52116150,"La Gappe",1,650330
66,H01J024A-Dimanche-10-_23FET-0000001-,52116151,"Promenades",0,660272
66,H01J024A-Dimanche-10-_23FET-0000001-,52116152,"La Gappe",1,660271
65,H01J024A-Dimanche-10-_23FET-0000001-,52116153,"La Cité",0,650329
65,H01J024A-Dimanche-10-_23FET-0000001-,52116154,"La Cité",0,650329
33,H01J024A-Dimanche-10-_23FET-0000001-,52116155,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116156,"Cégep GRoy",0,310589
59,H01J024A-Dimanche-10-_23FET-0000001-,52116157,"Pob Allum",0,591016
59,H01J024A-Dimanche-10-_23FET-0000001-,52116158,"Ottawa",1,591015
55,H01J024A-Dimanche-10-_23FET-0000001-,52116159,"Pob Allum",0,550518
52,H01J024A-Dimanche-10-_23FET-0000001-,52116160,"Rivermead",1,520607
49,H01J024A-Dimanche-10-_23FET-0000001-,52116161,"Gal.Aylmer",1,490652
49,H01J024A-Dimanche-10-_23FET-0000001-,52116162,"Cégep GRoy",0,490651
49,H01J024A-Dimanche-10-_23FET-0000001-,52116163,"Gal.Aylmer",1,490652
49,H01J024A-Dimanche-10-_23FET-0000001-,52116164,"Cégep GRoy",0,490651
38,H01J024A-Dimanche-10-_23FET-0000001-,52116165,"Freeman",0,380581
38,H01J024A-Dimanche-10-_23FET-0000001-,52116166,"Ottawa",1,380582
400,H01J024A-Dimanche-10-_23FET-0000001-,52116167,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116168,"Ottawa",1,4000398
77,H01J024A-Dimanche-10-_23FET-0000001-,52116169,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116170,"Lorrain",0,780243
400,H01J024A-Dimanche-10-_23FET-0000001-,52116171,"Ottawa",1,4000398
55,H01J024A-Dimanche-10-_23FET-0000001-,52116172,"Pob Allum",0,550518
59,H01J024A-Dimanche-10-_23FET-0000001-,52116173,"Ottawa",1,591015
400,H01J024A-Dimanche-10-_23FET-0000001-,52116174,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116175,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116176,"Lorrain",0,4000399
76,H01J024A-Dimanche-10-_23FET-0000001-,52116177,"La Cité",1,760261
65,H01J024A-Dimanche-10-_23FET-0000001-,52116178,"La Gappe",1,650330
59,H01J024A-Dimanche-10-_23FET-0000001-,52116179,"Pob Allum",0,591016
52,H01J024A-Dimanche-10-_23FET-0000001-,52116180,"Rivermead",1,520607
52,H01J024A-Dimanche-10-_23FET-0000001-,52116181,"Pob Allum",0,520605
55,H01J024A-Dimanche-10-_23FET-0000001-,52116182,"Ottawa",1,550519
34,H01J024A-Dimanche-10-_23FET-0000001-,52116183,"Pob Allum",0,340536
59,H01J024A-Dimanche-10-_23FET-0000001-,52116184,"Ottawa",1,591015
63,H01J024A-Dimanche-10-_23FET-0000001-,52116185,"La Gappe",1,630198
65,H01J024A-Dimanche-10-_23FET-0000001-,52116186,"La Cité",0,650329
64,H01J024A-Dimanche-10-_23FET-0000001-,52116187,"Cégep GRoy",0,640404
371,H01J024A-Dimanche-10-_23FET-0000001-,52116188,"Ottawa",1,3710347
55,H01J024A-Dimanche-10-_23FET-0000001-,52116189,"Pob Allum",0,550518
55,H01J024A-Dimanche-10-_23FET-0000001-,52116190,"Ottawa",1,550519
400,H01J024A-Dimanche-10-_23FET-0000001-,52116191,"Lorrain",0,4000399
400,H01J024A-Dimanche-10-_23FET-0000001-,52116192,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116193,"Lorrain",0,4000399
33,H01J024A-Dimanche-10-_23FET-0000001-,52116194,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116195,"Cégep GRoy",0,310589
31,H01J024A-Dimanche-10-_23FET-0000001-,52116196,"Ottawa",1,310588
33,H01J024A-Dimanche-10-_23FET-0000001-,52116197,"Freeman",0,331206
37,H01J024A-Dimanche-10-_23FET-0000001-,52116198,"Ottawa",1,370877
400,H01J024A-Dimanche-10-_23FET-0000001-,52116199,"Lorrain",0,4000399
77,H01J024A-Dimanche-10-_23FET-0000001-,52116200,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116201,"Lorrain",0,780243
77,H01J024A-Dimanche-10-_23FET-0000001-,52116202,"Lorrain",0,770328
78,H01J024A-Dimanche-10-_23FET-0000001-,52116203,"Lorrain",0,780243
76,H01J024A-Dimanche-10-_23FET-0000001-,52116204,"Labrosse",0,760260
400,H01J024A-Dimanche-10-_23FET-0000001-,52116205,"Ottawa",1,4000398
400,H01J024A-Dimanche-10-_23FET-0000001-,52116206,"Lorrain",0,4000399
71,H01J024A-Dimanche-10-_23FET-0000001-,52116207,"La Cité",1,710229
69,H01J024A-Dimanche-10-_23FET-0000001-,52116208,"GD Jardins",0,690268
69,H01J024A-Dimanche-10-_23FET-0000001-,52116209,"La Gappe",1,690271
63,H01J024A-Dimanche-10-_23FET-0000001-,52116210,"La Cité",0,630197
63,H01J024A-Dimanche-10-_23FET-0000001-,52116211,"La Gappe",1,630198
65,H01J024A-Dimanche-10-_23FET-0000001-,52116212,"La Cité",0,650329
75,H01J024A-Dimanche-10-_23FET-0000001-,52116213,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52116214,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52116215,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52116216,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52116217,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52116218,"La Cité",1,750236
75,H01J024A-Dimanche-10-_23FET-0000001-,52116219,"Lorrain",0,750237
75,H01J024A-Dimanche-10-_23FET-0000001-,52116220,"La Cité",1,750236
33,H01J024A-Dimanche-10-_23FET-0000001-,52116221,"Ottawa",1,331200
31,H01J024A-Dimanche-10-_23FET-0000001-,52116222,"Cégep GRoy",0,310589
55,H01J024A-Dimanche-10-_23FET-0000001-,52116223,"Pob Allum",0,550518
49,H01J024A-Dimanche-10-_23FET-0000001-,52116224,"Cégep GRoy",0,490651
